id;title;link;price;description;condition;ean;brand;mpn;image_link;product_type;availability;quantity;shipping;TVA;feature;online_only;manufacturer;expiration_date;shipping_weight;genre;featured_product;color;size;year;author;edition;google_product_category
686; infusion sommeil détente   [biosystem];http://www.lilibio.com/infusions-et-thes/686-infusion-sommeil-detente.html;4.4;Idéal pour bien se relaxer.;new;3456300011029;Biosystem;;http://www.lilibio.com/img/p/686-832-large.jpg;Phytothérapie>Infusions et Thés;in stock;8;:::5.9;;;y;Biosystem;;0;;n;;;;;;Santé et beauté
21-55; l'instant précieux fluide vitalité créative [les douces angevines];http://www.lilibio.com/huile-seche/21-l-instant-precieux.html;31.8;Dynamisme, toutes familles de peaux.Ce  fluide huileux apporte vitalité et créativité aux personnes qui doivent entreprendre un nouveau départ. Les huiles de  macadamia, carthame et sésame se mêlent aux essences de romarin,lavande et cintron, pour vous apporter une bouffée d'énergie positive.;new;3555960000371;Les douces angevines;;http://www.lilibio.com/img/p/21-61-large.jpg;Corps>Huile ;in stock;2;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
22-56; l'idéale fluide sérénité et intuition [les douces angevines] volu;http://www.lilibio.com/huile-seche/22-l-ideale.html;26.8;Ce fluide huileux apporte sérénité aux peaux fragiles à tendance sèche, mais surtout aux personnes nerveuses et trop dynamiques. Les huiles de macadamia, carthame et abricot se mêlent aux essences de lavandin,basilic et myrte, pour aider à se recentrer sur soi même.;new;3555960000357;Les douces angevines;;http://www.lilibio.com/img/p/22-62-large.jpg;Corps>Huile ;in stock;1;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
23-57; l'amour aux 3 oranges fluide anti-stress  [les douces angevines] volu;http://www.lilibio.com/huile-seche/23-l-amour-aux-3-oranges.html;26.8;Anti-stress, peaux à tendance sèche.Ce  fluide huileux apporte détente cérébrale et physique aux personnes nerveuses et anxieuses. Les huiles de  macadamia, sésame et tournesol se mêlent aux essences de pamplemousse, orange, mandarine et néroli, pour vous apaiser et vous plonger dans un délice de douceur. ;new;3555960000302;Les douces angevines;;http://www.lilibio.com/img/p/23-64-large.jpg;Corps>Huile ;in stock;1;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
24-58; le coeur de baobab fluide force et séduction  [les douces angevines];http://www.lilibio.com/huile-seche/24-le-coeur-de-baobab.html;31.8;Force, toutes familles de peaux.Ce  fluide huileux apporte force et intuition à tous types de peau,  mais surtout aux personnes fatiguées. Les huiles de noisette et tournesol se mêlent aux essences de muscade, cannelle, girofle, gingembre et vanille, pour vous remplir d'énergie. ;new;3555960000319;Les douces angevines;;http://www.lilibio.com/img/p/24-65-large.jpg;Corps>Huile ;in stock;2;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
182-237; huile pailletée lumière d'orient lift'argan [natessance] volume - 5;http://www.lilibio.com/huile-seche/182-huile-paillete-limiere-d-orient-lift-argan.html;14.9;L'huile pailletée Désir d'Orient Lift'Argan est reflectrice de lumière, elle vous procure un hâle léger. Elle nourrit votre peau durablement et prolonge le bronzage;new;3517360052787;Natessance;;http://www.lilibio.com/img/p/182-281-large.jpg;Corps>Huile ;in stock;3;:::5.9;;;y;Natessance;;0;;n;;;;;;
190-244; huile sèche corps envoûtante lift'argan désir d'orient [natessance;http://www.lilibio.com/huile-seche/190-huile-seche-envoutante-pour-le-corps-desir-d-orient.html;18.9;L'huile sèche corps Envoûtante Lift'Argan nourrit votre peau intensément et vous enivre avec ses notes précieuses de Figue de Barbarie.;new;3517360000139;Natessance;;http://www.lilibio.com/img/p/190-290-large.jpg;Corps>Huile ;in stock;5;:::5.9;;;y;Natessance;;0;;n;;;;;;
484-526; huile harmonisante à la rose musquée [weleda] volume - 100 ml;http://www.lilibio.com/huile-seche/484-huile-harmonisante-a-la-rose-musquee.html;14.7;L'huile    harmonisante à la rose musquée de Weleda soutient la régénération    cutanée, hydrate, apporte douceur et confort à votre peau. ;new;3596207206835;Weleda;;http://www.lilibio.com/img/p/484-609-large.jpg;Corps>Huile ;in stock;4;:::5.9;;;y;Weleda;;0;;n;;;;;;
487-529; huile dynamisante à l'argousier [weleda] volume - 100 ml;http://www.lilibio.com/huile-seche/487-huile-dynamisante-a-l-argousier.html;14.7;L'huile dynamisante à l'argousier de Weleda régénère et lisse la peau, elle améliore l'élasticité de la peau et prévient le déssèchement après une exposition au soleil.;new;3596207684145;Weleda;;http://www.lilibio.com/img/p/487-612-large.jpg;Corps>Huile ;in stock;4;:::5.9;;;y;Weleda;;0;;n;;;;;;
489-531; huile vivifiante au citrus [weleda] volume - 100 ml;http://www.lilibio.com/huile-seche/489-huile-vivifiante-au-citrus.html;11.6;L'huile vivifiante au citrus de Weleda hydrate et nourrit votre peau tout en la parfumant de notes fraîches et toniques.;new;3596206694992;Weleda;;http://www.lilibio.com/img/p/489-614-large.jpg;Corps>Huile ;in stock;2;:::5.9;;;y;Weleda;;0;;n;;;;;;
495-537; huile régénératrice à la grenade [weleda] volume - 100 ml;http://www.lilibio.com/huile-seche/495-huile-regeneratrice-a-la-grenade.html;21.9;L'Huile régénératrice à la Grenade Weleda prévient le dessèchement de  la peau et préserve son élasticité. Jour après jour, l’épiderme est  plus lisse, plus ferme, plus satiné.;new;3596204200003;Weleda;;http://www.lilibio.com/img/p/495-620-large.jpg;Corps>Huile ;in stock;1;:::5.9;;;y;Weleda;;0;;n;;;;;;
515-559; huile exquise [plante system] volume - 50 ml;http://www.lilibio.com/huile-seche/515-huile-exquise.html;9.7;L'huile exquise de Plante system aux extraits de Sésame et Thé vert, assouplissent votre peau et vous protège du déssèchement cutané.;new;3578830146788;Plante system;;http://www.lilibio.com/img/p/515-642-large.jpg;Corps>Huile ;in stock;5;:::5.9;;;y;Plante system;;0;;n;;;;;;
704-718; huile sèche satinante [melvita] volume - 100 ml;http://www.lilibio.com/huile-seche/704-huile-seche-satinante.html;16.2; Huile non grasse pour les peaux à tendance sèche. Ce soin favorise l'élasticité de la peau grâce aux huile de noisette, bourrache et onagre. Au parfum fruité et sucré, cette huile prolongera votre bronzage tout l'été.;new;3284410014780;Melvita;;http://www.lilibio.com/img/p/704-850-large.jpg;Corps>Huile ;in stock;1;:::5.9;;;y;Melvita;;0;;n;;;;;;
921;coffret découverte  [weleda];http://www.lilibio.com/huile-seche/921-coffret-decouverte-weleda-.html;9.9;Weleda fête ses 90 ans et vous propose, en édition limitée, son coffret découverte. Découvrez 6 produits Best-sellers, en miniatures, de ce laboratoire pionnier en cosmétique biologique.;new;3596202620742;Weleda;;http://www.lilibio.com/img/p/921-1187-large.jpg;Corps>Huile ;in stock;4;:::5.9;;;y;Weleda;;0;;n;;;;;;Santé et beauté
274-332; roll-on dynamisant [florame] volume - 5 ml;http://www.lilibio.com/roll-on/274-roll-on-dynamisant.html;5.9;Petit et pratique. Stimule et redynamise en cas de coups de pompe et fatigue passagère.;new;3516170008380;Florame;;http://www.lilibio.com/img/p/274-377-large.jpg;Aromathérapie>Roll-on huile essentielle;in stock;5;:::5.9;;;y;Florame;;0;;n;;;;;;
275-333; roll-on mal des transports [florame] volume - 5 ml;http://www.lilibio.com/roll-on/275-roll-on-mal-des-transports.html;5.9;Petit et pratique. Idéal pour emporter partout en cas de nausées et mal des transports.;new;3516170008342;Florame;;http://www.lilibio.com/img/p/275-378-large.jpg;Aromathérapie>Roll-on huile essentielle;in stock;7;:::5.9;;;y;Florame;;0;;n;;;;;;
276-334; roll-on maux de tête [florame] volume - 5 ml;http://www.lilibio.com/roll-on/276-roll-on-maux-de-tete.html;5.9;Petit et pratique. Soulage et anésthésie en cas de maux de tête.;new;3516170008397;Florame;;http://www.lilibio.com/img/p/276-379-large.jpg;Aromathérapie>Roll-on huile essentielle;in stock;1;:::5.9;;;y;Florame;;0;;n;;;;;;
277-335; roll-on peaux jeunes [florame] volume - 5 ml;http://www.lilibio.com/roll-on/277-roll-on-peaux-jeunes.html;5.9;Petit et pratique. Calme l'inflammation et favorise la disparition et la cicatrisation du bouton.;new;3516170008373;Florame;;http://www.lilibio.com/img/p/277-380-large.jpg;Aromathérapie>Roll-on huile essentielle;in stock;3;:::5.9;;;y;Florame;;0;;n;;;;;;
278-336; roll-on relaxant  [florame] volume - 5 ml;http://www.lilibio.com/roll-on/278-roll-on-relaxant.html;5.9;Petit et pratique. Favorise la détente et la relaxation avec son complexe d'huilescalmantes.;new;3516170008359;Florame;;http://www.lilibio.com/img/p/278-381-large.jpg;Aromathérapie>Roll-on huile essentielle;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
279-337; roll-on après coup [florame] volume - 5 ml;http://www.lilibio.com/roll-on/279-roll-on-apres-coup.html;5.9;Petit et pratique. Véritable soin, il diminue la formation et la douleur des coups, bleues et bosses.;new;3516170008397;Florame;;http://www.lilibio.com/img/p/279-382-large.jpg;Aromathérapie>Roll-on huile essentielle;in stock;1;:::5.9;;;y;Florame;;0;;n;;;;;;
33-66; baume à bobos fluide super réconfortant [les douces angevines] volu;http://www.lilibio.com/coups-bleus-bosses/33-baume-a-bobos.html;26.9;Fluide super réconfortant pour tous les bobos du quotidien. Il sèche les larmes en un instant grâce à l'alliance réconfortante du calendula, du millepertuis, de la lavande et de l'hélychrise italienne. A avoir absolument dans la trousse de soin.;new;3555960000494;Les douces angevines;;http://www.lilibio.com/img/p/33-73-large.jpg;Soin SOS>Coups, bleus, bosses...;in stock;3;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
532-576; baume asiatique bio   [phytonature] poids - 15gr;http://www.lilibio.com/coups-bleus-bosses/532-baume-asiatique-bio.html;7.9;Pour soulager les douleurs rhumatismales et musculaires.;new;7001375003880;Phytonature;;http://www.lilibio.com/img/p/532-659-large.jpg;Soin SOS>Coups, bleus, bosses...;in stock;2;:::5.9;;;y;Phytonature;;0;;n;;;;;;
32-65; timoustic lotion des soirs d'été  [les douces angevines] volume - 5;http://www.lilibio.com/piqures-insecte/32-timoustic.html;21.9;Lotion des soirs d'été, ce soin vous apaise et protège des piqûres d'insectes. Des huiles essentielles pour repousser la piqûre et d'autres pour apaiser les demangeaisons. N'oubliez pas Timoustic quand vous partez en voyage.;new;3555960000210;Les douces angevines;;http://www.lilibio.com/img/p/32-72-large.jpg;Soin SOS>Piqûres insecte;in stock;3;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
975-1056;baume de soin des pyrénées [ballot flurin] volume - 7 ml;http://www.lilibio.com/piqures-insecte/975-baume-de-soin-des-pyrenees-ballot-flurin-.html;4.9;Souverain été comme hiver, le Baume de Soin à la Propolis Pocket  Ballot-Flurin bio protège, dynamise et apaise vos lèvres, votre peau et  votre corps à chaque instant (gerçures, mains abimées, peau sèche,  courbatures, piqûres d'insectes…).;new;3760016580015;Ballot flurin;;http://www.lilibio.com/img/p/975-1250-large.jpg;Soin SOS>Piqûres insecte;in stock;4;:::5.9;;;y;Ballot flurin;;0;;n;;;;;;
864; carré fondant instant relaxant   [florame];http://www.lilibio.com/carre-a-fondre/864-instant-relaxant.html;10.97;Réduit le stress et calme la nervosité. Ses 9 carrés fondent avec la douce chaleur d'une bougie chauffe plat. ;new;3516170016415;Florame;;http://www.lilibio.com/img/p/864-1113-large.jpg;Maison>Carré à fondre;in stock;2;:::5.9;;;y;Florame;;0;;y;;;;;;Santé et beauté
865; carré fondant sérénité sacrée   [florame];http://www.lilibio.com/carre-a-fondre/865-serenite-sacree.html;10.97;Favorisent la méditation et l'esprit zen. Ses 9 carrés fondent avec la douce chaleur d'une bougie chauffe plat.  ;new;3516170016422;Florame;;http://www.lilibio.com/img/p/865-1114-large.jpg;Maison>Carré à fondre;in stock;3;:::5.9;;;y;Florame;;0;;y;;;;;;Santé et beauté
286-344; brume d'oreiller instant relaxant [florame] volume - 50 ml;http://www.lilibio.com/brume-d-oreiller/286-brume-d-oreiller-instant-relaxant.html;8.9;Pour que toutes vos nuits soient douces. Senteur douce et fruitée.;new;3516170016453;Florame;;http://www.lilibio.com/img/p/286-389-large.jpg;Maison>Brume d'oreiller;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
287-345; brume d'oreiller pureté raffinée [florame] volume - 50 ml;http://www.lilibio.com/brume-d-oreiller/287-brume-d-oreiller-purete-raffinee.html;8.9;Pour que toutes vos nuits soient douces. Senteur fraîche et chlorophyllée et poivrée. ;new;3516170016484;Florame;;http://www.lilibio.com/img/p/287-390-large.jpg;Maison>Brume d'oreiller;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
288-346; brume d'oreiller divine mandarine [florame] volume - 50 ml;http://www.lilibio.com/brume-d-oreiller/288-brume-d-oreiller-divine-mandarine.html;8.9;Pour que toutes vos nuits soient douces. Senteur gourmande et fraîche d'un panier de mandarine.;new;3516170016477;Florame;;http://www.lilibio.com/img/p/288-392-large.jpg;Maison>Brume d'oreiller;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
908-995;brume d'oreiller sérénité sacrée [florame] volume - 50 ml;http://www.lilibio.com/brume-d-oreiller/908-brume-d-oreiller-serenite-sacree.html;8.9;Pour que toutes vos nuits soient douces. Senteur poudrée et chaude.;new;3516170016460;Florame;;http://www.lilibio.com/img/p/908-1173-large.jpg;Maison>Brume d'oreiller;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
296-354; chauffe parfum en terre cuite émaillée [florame] couleur - bleu;http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html;12.9;Diffusez vos huiles essentielles par une douce chaleur avce les diffuseurs en terre cuite émaillées de Florame.Existe en 4 coloris.;new;3516170009066;Florame;;http://www.lilibio.com/img/p/296-401-large.jpg;Aromathérapie>Chauffe parfum;in stock;3;:::5.9;;;y;Florame;;0;;n;;;;;;
296-355; chauffe parfum en terre cuite émaillée [florame] couleur - ficelle;http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html;12.9;Diffusez vos huiles essentielles par une douce chaleur avce les diffuseurs en terre cuite émaillées de Florame.Existe en 4 coloris.;new;3516170016811;Florame;;http://www.lilibio.com/img/p/296-404-large.jpg;Aromathérapie>Chauffe parfum;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
296-356; chauffe parfum en terre cuite émaillée [florame] couleur - jaune;http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html;12.9;Diffusez vos huiles essentielles par une douce chaleur avce les diffuseurs en terre cuite émaillées de Florame.Existe en 4 coloris.;new;3516170009073;Florame;;http://www.lilibio.com/img/p/296-402-large.jpg;Aromathérapie>Chauffe parfum;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
296-357; chauffe parfum en terre cuite émaillée [florame] couleur - vert;http://www.lilibio.com/chauffe-parfum/296-chauffe-parfum-en-terre-cuite-emaille-4-coloris.html;12.9;Diffusez vos huiles essentielles par une douce chaleur avce les diffuseurs en terre cuite émaillées de Florame.Existe en 4 coloris.;new;3516170009080;Florame;;http://www.lilibio.com/img/p/296-403-large.jpg;Aromathérapie>Chauffe parfum;in stock;3;:::5.9;;;y;Florame;;0;;n;;;;;;
269-327; baume de l'himalaya fluide des 5 saisons  [les douces angevines] volu;http://www.lilibio.com/coup-de-froid/269-baume-de-l-himalaya.html;21.9;Fluide huileux énérgétique magique. S'utilise en cas de coups de pompe, coups de froid, coups de stress.... Cette élixir riche en huiles anti-infectieuse, dynamisante, antalgique et harmonisante. Enfants à partir de 7 ans. Déconseillé chez la femme enceinte.;new;3555960000364;Les douces angevines;;http://www.lilibio.com/img/p/269-372-large.jpg;Soin SOS>Coup de froid;in stock;2;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
297-358; spray zen hiver   [florame] volume - 15 ml;http://www.lilibio.com/coup-de-froid/297-spray-zen-hiver.html;7.9;1er coup de froid, réagissez! Ce spray vous suivra partout et vous debarrassera des premiers signes de rhume.;new;3516170015203;Florame;;http://www.lilibio.com/img/p/297-405-large.jpg;Soin SOS>Coup de froid;in stock;6;:::5.9;;;y;Florame;;0;;n;;;;;;
531-575; brumessence [weleda] volume - 30 ml;http://www.lilibio.com/coup-de-froid/531-brumessence.html;11.3;Brumessence de Weleda est un complexe synérgique d'huiles essentielles reconnues pour leurs propriétés purifiantes et désinfectantes. Purifie et assainit l'atmosphère.;new;3596207324423;Weleda;;http://www.lilibio.com/img/p/531-658-large.jpg;Soin SOS>Coup de froid;in stock;3;:::5.9;;;y;Weleda;;0;;n;;;;;;
901-989;crème solaire corps spf 30 [florame] volume - 100 ml;http://www.lilibio.com/soin-solaire-corps/901-creme-solaire-corps-spf-30-florame-.html;18.5;Profitez  du  soleil tout en vous protégant efficacement. Découvrez la nouvelle  gamme solaire Florame, pas de traces blanches, pas de nanoparticules,  texture fondante, indice de protection 30.;new;3516170018778;Florame;;http://www.lilibio.com/img/p/901-1166-large.jpg;Solaire>Soin solaire corps;in stock;10;:::5.9;;;y;Florame;;0;;n;;;;;;
902-990;crème solaire corps spf 15 [florame] volume - 100 ml;http://www.lilibio.com/soin-solaire-corps/902-creme-solaire-corps-spf-florame-15.html;17.5;Profitez  du  soleil tout en vous protégant efficacement. Découvrez la nouvelle  gamme solaire Florame, pas de traces blanches, pas de nanoparticules,  texture fondante, indice de protection 15.;new;3516170018754;Florame;;http://www.lilibio.com/img/p/902-1167-large.jpg;Solaire>Soin solaire corps;in stock;7;:::5.9;;;y;Florame;;0;;n;;;;;;
350; guarana   [phytonature];http://www.lilibio.com/tonus-et-vitalite/350-guarana.html;12.9;Le stimulant général par excellence.;new;7001375003323;Phytonature;;http://www.lilibio.com/img/p/350-470-large.jpg;Phytothérapie>Tonus et vitalité;in stock;4;:::5.9;;;y;Phytonature;;0.3;;n;;;;;;Santé et beauté
365; ginseng-gelée royale-acérola-propolis    [phytonature];http://www.lilibio.com/tonus-et-vitalite/365-ginseng-gelee-royale-acerola-propolis-.html;16.9;Force, Tonus, Vitalité.;new;7001375003989;Phytonature;;http://www.lilibio.com/img/p/365-485-large.jpg;Phytothérapie>Tonus et vitalité;in stock;4;:::5.9;;;y;Phytonature;;0.3;;n;;;;;;Santé et beauté
367; ginseng comprimés [phytonature];http://www.lilibio.com/tonus-et-vitalite/367-ginseng-bio-panax-force-plus-comprimes.html;11.9;Un stimulant du système nerveux, physique et intellectuel. ;new;7001375002593;Phytonature;;http://www.lilibio.com/img/p/367-487-large.jpg;Phytothérapie>Tonus et vitalité;in stock;10;:::5.9;;;y;Phytonature;;0;;n;;;;;;Santé et beauté
527-571; jus d'argousier [weleda] volume - 200 ml;http://www.lilibio.com/tonus-et-vitalite/527-jus-d-argousier.html;11.2;Ce pur jus d’argousier de Weleda de qualité biologique est extrait par  simple pression des baies de manière à en recueillir et en préserver les  substances actives.;new;3596206122488;Weleda;;http://www.lilibio.com/img/p/527-654-large.jpg;Phytothérapie>Tonus et vitalité;in stock;4;:::5.9;;;y;Weleda;;0;;n;;;;;;
688; bio acérola 700   [biosystem];http://www.lilibio.com/tonus-et-vitalite/688-bio-acerola-700.html;13.41;L'acérola 700mg de Biosystem vous assure tonus et résistance.;new;3517360042627;Biosystem;;http://www.lilibio.com/img/p/688-834-large.jpg;Phytothérapie>Tonus et vitalité;in stock;7;:::5.9;;;y;Biosystem;;0;;y;;;;;;Santé et beauté
710; acérola 1000 mg duo   [phytoceutic];http://www.lilibio.com/tonus-et-vitalite/710-acerola-1000-mg-duo.html;15.92;L'acérola 1g en lot de 2 vous aide à combattre les états de fatigue physique et intellectuelle passagère.OFFRE exceptionnelle sur le DUO;new;3492270005507;Phytoceutic;;http://www.lilibio.com/img/p/710-856-large.jpg;Phytothérapie>Tonus et vitalité;in stock;5;:::5.9;;;y;Phytoceutic;;0;;y;;;;;;Santé et beauté
711; ginseng rouge-gelée royale    [phytoceutic];http://www.lilibio.com/tonus-et-vitalite/711-ginseg-rouge-gelee-royale-.html;15.9;Dynamisant et reconstituant.;new;3492270005200;Phytoceutic;;http://www.lilibio.com/img/p/711-859-large.jpg;Phytothérapie>Tonus et vitalité;in stock;1;:::5.9;;;y;Phytoceutic;;0;;y;;;;;;Santé et beauté
889-978; crème réparatrice brûlure à l'eau thermale de jonzac [jonzac] vol;http://www.lilibio.com/brulure/889-creme-reperatrice-brulure-a-l-eau-thermale-de-jonzac.html;12.9;Apaise,  stimule la production de nouvelles cellules, aide à restaurer les  défenses de la peau. Brûlures superficielles, coups de soleil, irritations ou frottements. Hypoallergénique et sans parfum.;new;3517360001846;Jonzac;;http://www.lilibio.com/img/p/889-1149-large.jpg;Soin SOS>Brûlure;in stock;2;:::5.9;;;y;Jonzac;;0;;n;;;;;;
965-1047;l'été fluide précurseur de bronzage [douces angevines] volume - 125;http://www.lilibio.com/soin-preparateur-de-bronzage/965-l-ete-fluide-precurseur-douces-angevines-.html;27.9;Ce fluide précurseur prépare et nourrit le visag et le corps. Riche en bétacarotène et en vitamine E, il augmente votre mélanine de surface, ainsi votre peau est prête à lutter contre les UV dès votre 1er exposition.;new;3555960000074;Les douces angevines;;http://www.lilibio.com/img/p/965-1241-large.jpg;Solaire>Soin préparateur de bronzage;in stock;2;:::5.9;;;y;Les douces angevines;;0;;n;;;;;;
967-1049;lait préparateur de bronzage prosun [melvita] volume - 150 ml;http://www.lilibio.com/soin-preparateur-de-bronzage/967-lait-preparateur-de-bronzage-prosun-melvita-.html;17.9;Idéal pour préparer efficacement la peau aux expositions solaires, ce lait onctueux associe les propriétés du Caroube à celle d’un sucre qui réagit avec la kératine de la peau et lui confère une légère teinte hâlée.;new;3284410018849;Melvita;;http://www.lilibio.com/img/p/967-1243-large.jpg;Solaire>Soin préparateur de bronzage;in stock;2;:::5.9;;;y;Melvita;;0;;n;;;;;;
617-657; baume allaitement   [melvita] volume - 50 ml;http://www.lilibio.com/soin-de-la-jeune-maman/617-baume-allaitement.html;18.9; Pour que l'allaitement soit un pur moment de plaisir. Une action cicatrisante et adoucissante avec les beurres de karité et coco et les huiles de macadamia, argan et rosier muscat.;new;3284410017330;Melvita;;http://www.lilibio.com/img/p/617-758-large.jpg;Bébé>Soin pour la maman;in stock;3;:::5.9;;;y;Melvita;;0;;n;;;;;;
537; ménopause   [phytoceutic];http://www.lilibio.com/menopause/537-menopause.html;11.6;Equilibre hormonal.;new;3492270003558;Phytoceutic;;http://www.lilibio.com/img/p/537-664-large.jpg;Phytothérapie>Ménopause;in stock;5;:::5.9;;;y;Phytoceutic;;0;;y;;;;;;Santé et beauté
563-604; savon elephant  [melvita] poids - 25g;http://www.lilibio.com/savon-pour-enfants/563-savons-animaux-pour-enfants.html;1.45;Rigolo pour les petits, Ce savon à la senteur cola, l'amusera dans le bain.;new;3284410009472;Melvita;;http://www.lilibio.com/img/p/563-693-large.jpg;Hygiène>Savon pour enfant;in stock;14;:::5.9;;;y;Melvita;;0;;n;;;;;;
564-605; savon lion   [melvita] poids - 25g;http://www.lilibio.com/savon-pour-enfants/564-savon-lion.html;1.45;Rigolo pour les petits. Ce savon à la senteur verveine lavande l'amusera dans le bain.;new;3284410009502;Melvita;;http://www.lilibio.com/img/p/564-699-large.jpg;Hygiène>Savon pour enfant;in stock;15;:::5.9;;;y;Melvita;;0;;n;;;;;;
565-606; savon crocodile   [melvita] poids - 25g;http://www.lilibio.com/savon-pour-enfants/565-savon-crocodile.html;1.45;Rigolo pour les petits. Ce savon à la senteur anis-menthe l'amusera dans le bain.;new;3284410009526;Melvita;;http://www.lilibio.com/img/p/565-700-large.jpg;Hygiène>Savon pour enfant;in stock;18;:::5.9;;;y;Melvita;;0;;n;;;;;;
566-607; savon girafe   [melvita] poids - 25g;http://www.lilibio.com/savon-pour-enfants/566-savon-girafe.html;1.45;Rigolo pour les petits, Ce savon à la senteur anis menthe, l'amusera dans le bain. ;new;3284410009519;Melvita;;http://www.lilibio.com/img/p/566-701-large.jpg;Hygiène>Savon pour enfant;in stock;4;:::5.9;;;y;Melvita;;0;;n;;;;;;
568-609; savon hippopotame   [melvita] poids - 25g;http://www.lilibio.com/savon-pour-enfants/568-savon-hippopotame.html;1.45;Rigolo pour les petits, Ce savon à la senteur cola, l'amusera dans le bain.;new;3284410009489;Melvita;;http://www.lilibio.com/img/p/568-703-large.jpg;Hygiène>Savon pour enfant;in stock;15;:::5.9;;;y;Melvita;;0;;n;;;;;;
569-610; savon nounours   [melvita] poids - 25g;http://www.lilibio.com/savon-pour-enfants/569-savon-nounours.html;1.45;Rigolo pour les petits, Ce savon à la senteur verveine lavande, l'amusera dans le bain.;new;3284410009496;Melvita;;http://www.lilibio.com/img/p/569-704-large.jpg;Hygiène>Savon pour enfant;in stock;16;:::5.9;;;y;Melvita;;0;;n;;;;;;
173-226;soin contour des yeux homme lift'argan [natessance] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/173-soin-contour-des-yeux-lift-argan.html;14.9;Le soin contour des yeux pour Homme Lift'Argan est un soin complet anti-rides, anti-poches et anti-cernes. ;new;3517360022797;Natessance;;http://www.lilibio.com/img/p/173-272-large.jpg;Homme>Contour des yeux;in stock;6;:::5.9;;;y;Natessance;;0;;n;;;;;;
224-280; contour des yeux pour homme   [florame] volume - 10 ml;http://www.lilibio.com/contour-des-yeux/224-contour-des-yeux-pour-homme.html;12.9;Soin défatiguant et anti-cernes avec son extrait de baobab lissant. Grâce à son conditionnement roll-on il séduit par son application rapide et éfficace.;new;3516170012875;Florame;;http://www.lilibio.com/img/p/224-325-large.jpg;Homme>Contour des yeux;in stock;3;:::5.9;;;y;Florame;;0;;n;;;;;;
552-593; gel contour des yeux homme   [melvita] volume - 15 ml;http://www.lilibio.com/contour-des-yeux/552-gel-contour-des-yeux-homme.html;16.9;Soin défatigant, anti-poches, anti-cernes pour homme. La cafeine présente dans ce soin active la circulation du sang pour une peau lissée et reposée.;new;3284410014438;Melvita;;http://www.lilibio.com/img/p/552-682-large.jpg;Homme>Contour des yeux;in stock;5;:::5.9;;;y;Melvita;;0;;n;;;;;;
59-92;gel douche homme cabine de bain   [cattier] volume - 200 ml;http://www.lilibio.com/gel-douche/59-cabine-de-bain.html;7.9;Un gel douche masculin, sans savon, qui nettoie en douceur et protège la peau. Le cacao épicé et la menthe poivrée vous garantissent une réveil dynamique.;new;3283950912051;Cattier;;http://www.lilibio.com/img/p/59-122-large.jpg;Homme>Gel douche et savon;in stock;2;:::5.9;;;y;Cattier;;0;;n;;;;;;
223-279; gel douche corps et cheveux pour homme [florame] volume - 200 ml;http://www.lilibio.com/gel-douche/223-gel-douche-corps-et-cheveux-pour-homme.html;9.8;Pratique doux et frais, ce nettoyant 2 en1 nettoie le cheveux et le corps avec sa base lavante douce de soja. Senteur virile de bois de cèdre.;new;3516170012882;Florame;;http://www.lilibio.com/img/p/223-324-large.jpg;Homme>Gel douche et savon;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
225-281; savon végétal pour homme [florame] poids - 100g;http://www.lilibio.com/gel-douche/225-savon-vegetal.html;3.5;Quand le pétillant des agrumes s'allie à la virilité du cèdre.... Un savon en usage quotidien qui rafraîchit et laisse une peau parfaitement propre.;new;3516170016835;Florame;;http://www.lilibio.com/img/p/225-326-large.jpg;Homme>Gel douche et savon;in stock;1;:::5.9;;;y;Florame;;0;;n;;;;;;
60-93; déodorant spray safe control   [cattier] volume - 100 ml;http://www.lilibio.com/deodorant/60-safe-control.html;6.1;Un déodorant masculin, sans alcool, ni sels d'aluminium, pour un bien-être et une fraîcheur au quotidien. Senteur cacao épicée et cèdre.;new;3283950912068;Cattier;;http://www.lilibio.com/img/p/60-123-large.jpg;Homme>Déodorant;in stock;3;:::5.9;;;y;Cattier;;0;;n;;;;;;
