categorie|identifiant_unique|titre|description|prix|URL_produit|URL_image|frais_de_port|disponibilite|delai_de_livraison|garantie|reference_modele|D3E|marque|EAN|prix_barre|devise|occasion|type_promotion|URL_mobile
Capillaire>Cheveux à tendance grasse|850-937| Shampooing cheveux gras - Vinaigre de Romarin   [Cattier] Volume - 250 mL|Un shampooing purifiant pour nettoyer en douceur les cheveux gras et les parfumer délicatement.|7.2|http://www.lilibio.com/cheveu-a-tendance-grasse/850-shampooing-cheveux-gras-vinaigre-de-romarin.html|http://www.lilibio.com/img/p/850-1098-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950910743||EUR|0|0|
Capillaire>Cheveux à tendance grasse|896| Fleur de Shampooing- Cheveux gras   [Douce nature]|Fleur de shampooing spécial cheveux gras à l'extrait d'ortie bio, au beurre de karité bio et à l'argile verte.|6.9|http://www.lilibio.com/cheveu-a-tendance-grasse/896-fleur-de-shampooing-cheveux-gras.html|http://www.lilibio.com/img/p/896-1155-large.jpg|5.9|0|1 jour|0||0.00|Douce nature|3380380058585||EUR|0|0|
Capillaire>Pellicules|80-129| Shampooing antipelliculaire-Bois de saule   [Cattier] Volume - 250 mL|Un shampooing assainissant pour éliminer durablement les pellicules et parfumer délicatement les cheveux.|7.2|http://www.lilibio.com/peliculle/80-shampooing-antipelliculaire-bois-de-saule.html|http://www.lilibio.com/img/p/80-159-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950910736||EUR|0|0|
Capillaire>Pellicules|304-374| Shampooing anti-pelliculaire   [Florame] Volume - 500 mL|Pour éliminer durablement les pellicules et calmer les démangeaisons.|13.9|http://www.lilibio.com/peliculle/304-shampooing-anti-pelliculaire.html|http://www.lilibio.com/img/p/304-423-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018235||EUR|0|0|
Capillaire>Pellicules|420-464| Shampooing à l'aloé vera   [Naturaloé] Volume - 200 mL|Soin doux et réequilibrant.|14.9|http://www.lilibio.com/peliculle/420-shampooing-a-l-aloe-vera.html|http://www.lilibio.com/img/p/420-540-large.jpg|5.9|0|1 jour|0||0.00|Naturaloé|3760101450421||EUR|0|0|
Capillaire>Pellicules|725-742| Shampooing anti-pellicullaire   [Melvita] Volume - 200 mL| Ce shampooing purifie sans agrésser le cuir chevelu. Remarquable action purifiante avec les huiles essentielles de pin, de cade, d'eucalyptus et de tea tree.|8.5|http://www.lilibio.com/peliculle/725-shampooing-anti-pellicullaire.html|http://www.lilibio.com/img/p/725-873-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410015336||EUR|0|0|
Capillaire>Cheveux normaux|82-131| Shampooing usage fréquent-Soluté de yogourt   [Cattier] Volume - 250 mL|Un shampooing doux pour un usage quotidien et des cheveux lisses et brillants délicatement parfumés.|7.2|http://www.lilibio.com/cheveux-normaux/82-shampooing-usage-frequent-solute-de-yogourt.html|http://www.lilibio.com/img/p/82-161-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950910729||EUR|0|0|
Capillaire>Cheveux normaux|83-132| Shampooing extra doux   [Cattier] Volume - 1L|Un shampooing extra-doux pour des cheveux lisses et brillants, adapté à  toute la famille.|14.9|http://www.lilibio.com/cheveux-normaux/83-shampooing-extra-doux.html|http://www.lilibio.com/img/p/83-162-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950911924||EUR|0|0|
Capillaire>Cheveux normaux|305-375| Shampooing brillance intense   [Florame] Volume - 500 mL|Redonnez éclat et vitalité à vos cheveux.|13.9|http://www.lilibio.com/cheveux-normaux/305-shampooing-brillance-intense.html|http://www.lilibio.com/img/p/305-424-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018242||EUR|0|0|
Capillaire>Cheveux normaux|307-377| Shampooin cheveux normaux   [Florame] Volume - 500 mL|Préservez l'équilibre de vos cheveux.|13.9|http://www.lilibio.com/cheveux-normaux/307-shampooin-cheveux-normaux.html|http://www.lilibio.com/img/p/307-426-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018280||EUR|0|0|
Capillaire>Cheveux normaux|714-729| Shampooing lavage fréquent   [Melvita] Volume - 200 mL| Adapté à toute la famille et à tous types de cheveux, ce shampooing apporte douceur et éclat aux cheveux. Un peu de miel et d'arnica pour adoucir, de la myrte pour purifier.|8.5|http://www.lilibio.com/cheveux-normaux/714-shampooing-lavage-frequent.html|http://www.lilibio.com/img/p/714-861-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410015305||EUR|0|0|
Capillaire>Cheveux normaux|714-730| Shampooing lavage fréquent   [Melvita] Volume - 500 mL| Adapté à toute la famille et à tous types de cheveux, ce shampooing apporte douceur et éclat aux cheveux. Un peu de miel et d'arnica pour adoucir, de la myrte pour purifier.|15.9|http://www.lilibio.com/cheveux-normaux/714-shampooing-lavage-frequent.html|http://www.lilibio.com/img/p/714-860-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410015398||EUR|0|0|
Capillaire>Cheveux normaux|727-744| Shampooing cheveux normaux   [Melvita] Volume - 500 mL|Ce shampooing adapté à tous les types de cheveux, équilibre les cheveux sans les agresser. Les huiles de citron, myrte et d'eucalyptus apportent de l'éclat aux cheveux.|15.9|http://www.lilibio.com/cheveux-normaux/727-shampooing-cheveux-normaux.html|http://www.lilibio.com/img/p/727-875-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410015404||EUR|0|0|
Capillaire>Cheveux normaux|851-938| Shampooing Argan   [Natessance] Volume - 250 mL|Shampooing Embellisseur à l'Argan.|8.5|http://www.lilibio.com/cheveux-normaux/851-shampooing-argan.html|http://www.lilibio.com/img/p/851-1099-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360023695||EUR|0|0|
Capillaire>Démêlant|334-395| Crème démêlante   [Florame] Volume - 250 mL|Démêlez, lissez et nourrisez vos cheveux.|12.9|http://www.lilibio.com/demelant/334-creme-demelante.html|http://www.lilibio.com/img/p/334-454-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018228||EUR|0|0|
Capillaire>Démêlant|716-733| Baume cheveux fatigués   [Melvita] Volume - 500 mL| Soin des cheveux fatigués. N'alourdit pas et stimule le cheveux avec le cuivre, le zinc et magnésium.|17.9|http://www.lilibio.com/demelant/716-baume-cheveux-fatigues.html|http://www.lilibio.com/img/p/716-864-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410019013||EUR|0|0|
Capillaire>Démêlant|717-734| Baume cheveux secs   [Melvita] Volume - 500 mL| Soin des cheveux secs. N'alourdit pas et nourrit le cheveux avec l'huile d'olive, karité et carthame.|17.9|http://www.lilibio.com/demelant/717-baume-cheveux-secs.html|http://www.lilibio.com/img/p/717-865-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410018993||EUR|0|0|
Capillaire>Démêlant|718-735| Baume cheveux normaux   [Melvita] Volume - 500 mL| Soin des cheveux normaux. N'alourdit pas et purifie le cheveux avec l'huile essentielle de citron et de myrte.|17.9|http://www.lilibio.com/demelant/718-baume-cheveux-normaux.html|http://www.lilibio.com/img/p/718-866-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410018979||EUR|0|0|
Capillaire>Masque et huile|194-248| Masque capillaire embellisseur à l'Argan Bio   [Natessance] Volume - 150 mL|Nourrissant et protecteur, idéal pour les cheveux secs et abîmés.|7.9|http://www.lilibio.com/masque/194-masque-capillaire-embellisseur-a-l-argan-bio.html|http://www.lilibio.com/img/p/194-294-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360055870||EUR|0|0|
Capillaire>Masque et huile|252-307| Masque capillaire réparateur   [Florame] Volume - 200 mL|Soin réparateur et protecteur des cheveux et pointes sèches.|15.9|http://www.lilibio.com/masque/252-masque-capillaire-reparateur.html|http://www.lilibio.com/img/p/252-355-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018464||EUR|0|0|
Capillaire>Masque et huile|335-396| Huile capillaire   [Florame] Volume - 150 mL||15.5|http://www.lilibio.com/masque/335-huile-capillaire.html|http://www.lilibio.com/img/p/335-455-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170015296||EUR|0|0|
Capillaire>Masque et huile|530-574| Huile capillaire nourrissante   [Weleda] Volume - 50 mL|Huile capillaire pour les cheveux cassants ternes et désséchés. La bardane et le trèfle rouge protègent le cheveu en le gainant. Elles apportent brillance et souplesse.|8.9|http://www.lilibio.com/masque/530-huile-capillaire-nourrissante.html|http://www.lilibio.com/img/p/530-657-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596206220955||EUR|0|0|
Capillaire>Masque et huile|720-737| Sérum pointes sèches Capiforce   [Melvita] Volume - 30 mL|Protégez vos pointes sèches avec le sérum capiforce, riche en huile reconstructrices et gainantes. Les huiles d'argan, olive, jojoba et chanvre plongent vos cheveux dans un bain de réconfort et de nutrition.|13.9|http://www.lilibio.com/masque/720-serum-pointes-seches-capiforce.html|http://www.lilibio.com/img/p/720-868-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410016036||EUR|0|0|
Capillaire>Masque et huile|837-925| Masque préparateur coloration   [Logona] Volume - 150 mL|Pour une meilleur prise de la coloration.|11.9|http://www.lilibio.com/masque/837-masque-preparateur-coloration.html|http://www.lilibio.com/img/p/837-1069-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645021563||EUR|0|0|
Capillaire>Masque et huile|934-1016|Huile sèche scintillante  [Acorelle] Volume - 50 mL|Cette huile divine pour le visage, corps et cheveux vous sublimera tout l'été. Gorgée d'huiles végétales elle nourrit et protège votre peau et prolonge le bronzage.|13.9|http://www.lilibio.com/masque/934-huile-seche-scintillante-acorelle-.html|http://www.lilibio.com/img/p/934-1203-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343040158||EUR|0|0|
Capillaire>Coloration|826-914| Soin colorant acajou   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/826-soin-colorant-acajou.html|http://www.lilibio.com/img/p/826-1053-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034419||EUR|0|0|
Capillaire>Coloration|827-915| Soin colorant blé doré   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/827-soin-colorant-ble-dore.html|http://www.lilibio.com/img/p/827-1056-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034365||EUR|0|0|
Capillaire>Coloration|828-916| Soin colorant rouge   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/828-soin-colorant-rouge.html|http://www.lilibio.com/img/p/828-1055-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034389||EUR|0|0|
Capillaire>Coloration|829-917| Soin colorant sahara   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/829-soin-colorant-sahara.html|http://www.lilibio.com/img/p/829-1057-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034372||EUR|0|0|
Capillaire>Coloration|830-918| Soin colorant cuivre flamme   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/830-soin-colorant-cuivre-flamme.html|http://www.lilibio.com/img/p/830-1058-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034396||EUR|0|0|
Capillaire>Coloration|831-919| Soin colorant noisette cuivrée   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/831-soin-colorant-noisette-cuivree.html|http://www.lilibio.com/img/p/831-1059-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034426||EUR|0|0|
Capillaire>Coloration|832-920| Soin colorant marron   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/832-soin-colorant-marron.html|http://www.lilibio.com/img/p/832-1060-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034433||EUR|0|0|
Capillaire>Coloration|833-921| Soin colorant chêne doré   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/833-soin-colorant-chene-dore.html|http://www.lilibio.com/img/p/833-1061-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034440||EUR|0|0|
Capillaire>Coloration|834-922| Soin colorant châtaigne   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/834-soin-colorant-chataigne.html|http://www.lilibio.com/img/p/834-1062-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034471||EUR|0|0|
Capillaire>Coloration|835-923| Soin colorant ébène   [Logona] Poids - 100g|Pour une coloration naturelle.|11.5|http://www.lilibio.com/coloration/835-soin-colorant-ebene.html|http://www.lilibio.com/img/p/835-1063-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645034488||EUR|0|0|
Capillaire>Coloration|839-926| Crème colorante aurore   [Logona] Volume - 150 mL|Une coloration prête à l'emploi.|18.9|http://www.lilibio.com/coloration/839-creme-colorante-aurore.html|http://www.lilibio.com/img/p/839-1070-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645046603||EUR|0|0|
Capillaire>Coloration|840-927| Crème colorante couleur d'automne   [Logona] Volume - 150 mL|Coloration prête à l'emploi.|18.9|http://www.lilibio.com/coloration/840-creme-colorante-couleur-d-automne.html|http://www.lilibio.com/img/p/840-1072-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645046610||EUR|0|0|
Capillaire>Coloration|841-928| rème colorante lie de vin   [Logona] Volume - 150 mL|Coloration prête à l'emploi.|18.9|http://www.lilibio.com/coloration/841-reme-colorante-lie-de-vin.html|http://www.lilibio.com/img/p/841-1074-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645046627||EUR|0|0|
Capillaire>Coloration|842-929| rème colorante teck   [Logona] Volume - 150 mL|Coloration prête à l'emploi.|18.9|http://www.lilibio.com/coloration/842-reme-colorante-teck.html|http://www.lilibio.com/img/p/842-1076-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645046658||EUR|0|0|
Capillaire>Coloration|843-930| Crème colorante caramel   [Logona] Volume - 150 mL|Coloration prête à l'emploi.|18.9|http://www.lilibio.com/coloration/843-creme-colorante-caramel.html|http://www.lilibio.com/img/p/843-1088-large.jpg|5.9|0|1 jour|0||0.00|Logona|4017645046665||EUR|0|0|
Capillaire>Soin coiffant|785-802| Cire coiffante   [Santé] Volume - 50 mL|Pour une brillance au naturel.  |7.9|http://www.lilibio.com/soin-coiffant/785-cire-coiffante.html|http://www.lilibio.com/img/p/785-934-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089050711||EUR|0|0|
Capillaire>Soin coiffant|786-803| Gel coiffant fixation naturelle   [Santé] Volume - 100 mL|Pour une fixation légère au naturel.|10.9|http://www.lilibio.com/soin-coiffant/786-gel-coiffant-fixation-naturelle.html|http://www.lilibio.com/img/p/786-935-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089050704||EUR|0|0|
Capillaire>Soin coiffant|787-804| Mousse coiffante   [Santé] Volume - 150 mL|Pour donner du volume à vos cheveux tout en légèreté.|9.9|http://www.lilibio.com/soin-coiffant/787-mousse-coiffante.html|http://www.lilibio.com/img/p/787-936-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089050735||EUR|0|0|
Capillaire>Soin coiffant|788-805| Spray coiffant   [Santé] Volume - 150 mL|Pour un style naturel.|9.9|http://www.lilibio.com/soin-coiffant/788-spray-coiffant.html|http://www.lilibio.com/img/p/788-937-large.jpg|5.9|0|1 jour|0||0.00|Santé|4025089050728||EUR|0|0|
Capillaire>Soin coiffant|789-806| Gel coiffant   [Coslys] Volume - 150 mL|Une fixation forte naturellement.|13.9|http://www.lilibio.com/soin-coiffant/789-gel-coiffant.html|http://www.lilibio.com/img/p/789-938-large.jpg|5.9|0|1 jour|0||0.00|Coslys|3538396121100||EUR|0|0|
Corps>Beurre et baume|66-114| Beurre de karité fleur des îles   [Cattier] Poids - 100g|L’indispensable pour nourrir et protéger visage, corps et cheveux|9.2|http://www.lilibio.com/beurre-et-baume/66-beurre-de-karite-fleur-des-iles.html|http://www.lilibio.com/img/p/66-138-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950911993||EUR|0|0|
Corps>Beurre et baume|67-115| Beurre karité   [Cattier] Poids - 20g|L’indispensable pour nourrir et protéger visage, corps et cheveux|4.9|http://www.lilibio.com/beurre-et-baume/67-beurre-karite.html|http://www.lilibio.com/img/p/67-143-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950911368||EUR|0|0|
Corps>Beurre et baume|67-116| Beurre karité   [Cattier] Poids - 100g|L’indispensable pour nourrir et protéger visage, corps et cheveux|8.9|http://www.lilibio.com/beurre-et-baume/67-beurre-karite.html|http://www.lilibio.com/img/p/67-141-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950070300||EUR|0|0|
Corps>Beurre et baume|68-117| Beurre de karité miel   [Cattier] Poids - 100g|L’indispensable pour nourrir et protéger visage, corps et cheveux|9.2|http://www.lilibio.com/beurre-et-baume/68-beurre-de-karite-miel.html|http://www.lilibio.com/img/p/68-142-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950911986||EUR|0|0|
Corps>Beurre et baume|141-194| Baume au lait d'anesse-Visage et corps   [Oléanat] Volume - 50 mL|Texture réconfortante du beurre de karité, pour tous les tracas du quotidien! Ce soin enrichi en lait d'anesse vous plonge dans un moment de pur tendresse pour adoucir toutes les peaux.|9.3|http://www.lilibio.com/beurre-et-baume/141-baume-au-lait-d-anesse-visage-et-corps.html|http://www.lilibio.com/img/p/141-232-large.jpg|5.9|0|1 jour|0||0.00|Oléanat|3760087901870||EUR|0|0|
Corps>Beurre et baume|145-198| Beurre de karité 100% pur   [Oléanat] Volume - 150 mL|Pour nourrir les peaux sèches et agréssées. Ce beurre de karité 100% BIO, maintient l'hydraration de la peau et la protège. |10.9|http://www.lilibio.com/beurre-et-baume/145-beurre-de-karite-100-pur.html|http://www.lilibio.com/img/p/145-236-large.jpg|5.9|0|1 jour|0||0.00|Oléanat|3760087901269||EUR|0|0|
Corps>Beurre et baume|186-239| Baume corps ultra nourrissant Lift'Argan   [Natessance] Poids - 100g|Texture baume très nourrissant.|16.9|http://www.lilibio.com/beurre-et-baume/186-baume-corps-ultra-nourrissant-lift-argan.html|http://www.lilibio.com/img/p/186-286-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360000122||EUR|0|0|
Corps>Beurre et baume|209-265| Beurre de karité BIO   [Natessance] Poids - 200g|Soin des zones sèches et agréssées.|13.9|http://www.lilibio.com/beurre-et-baume/209-beurre-de-karite-bio.html|http://www.lilibio.com/img/p/209-310-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360000863||EUR|0|0|
Corps>Beurre et baume|247-302| Beurre de karité BIO   [Florame] Volume - 150 mL|Un beurre de karité avec les vertus de 3 huiles esentielles.|13.9|http://www.lilibio.com/beurre-et-baume/247-beurre.html|http://www.lilibio.com/img/p/247-350-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018457||EUR|0|0|
Corps>Beurre et baume|572-613| Beurre de karité soft   [Melvita] Volume - 100 mL|Beurre de karité onctueux grâce aux huiles d'argousier, sésame et argan. Revitalisant et réparateur, il peut également être utilisé pour le soin des mains et des cheveux secs.|12.9|http://www.lilibio.com/beurre-et-baume/572-beurre-de-karite-soft.html|http://www.lilibio.com/img/p/572-707-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410016586|14.9|EUR|0|1|
Corps>Beurre et baume|573-614| Beurre de karité à la lavande   [Melvita] Volume - 100 mL|Soin réparateur naturel, parfumé à l’huile essentielle bio de fleurs fraîches de Lavande sauvage, nourrit et protège l’épiderme du visage et du corps. Il peut également être utilisé sur les cheveux.|12.9|http://www.lilibio.com/beurre-et-baume/573-beurre-de-karite-a-la-lavande.html|http://www.lilibio.com/img/p/573-708-large.jpg|5.9|0|1 jour|0||0.00|Melvita|3284410016609|14.9|EUR|0|1|
Visage>Soin anti-rides de nuit|45-78| Songe fleuri   [Cattier] Volume - 50 mL|Crème de nuit régénéranteVéritable cocon de nuit, la Crème  Songe Fleuri, à la texture onctueuse et fondante, procure dès  l’application une sensation de confort absolu.|23.7|http://www.lilibio.com/creme-anti-ride-de-nuit/45-songe-fleuri.html|http://www.lilibio.com/img/p/45-85-large.jpg|5.9|0|1 jour|0||0.00|Cattier|3283950911474||EUR|0|0|
Visage>Soin anti-rides de nuit|163-216| Soin nutritif Lift'Argan   [Natessance] Volume - 50 mL|Crème de nuit anti-rides nourrissant à bas d'huile d'Argan BIO.|24.9|http://www.lilibio.com/creme-anti-ride-de-nuit/163-soin-nutritif-lift-argan.html|http://www.lilibio.com/img/p/163-264-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360037081||EUR|0|0|
Visage>Soin anti-rides de nuit|212-268| Crème restructurante de nuit- Rides profondes   [Natessance] Volume - 50 mL|Texture ultra nourrissante, elle trac les marques du temps.|26.9|http://www.lilibio.com/creme-anti-ride-de-nuit/212-creme-restructurante-de-nuit-rides-profondes.html|http://www.lilibio.com/img/p/212-313-large.jpg|5.9|0|1 jour|0||0.00|Natessance|3517360015041||EUR|0|0|
Visage>Soin anti-rides de nuit|441-484| Crème de nuit lissante à la rose musquée   [Weleda] Volume - 30 mL|Soin de nuit traitant des premières rides.|16.3|http://www.lilibio.com/creme-anti-ride-de-nuit/441-creme-de-nuit-lissante-a-la-rose-musquee.html|http://www.lilibio.com/img/p/441-561-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596209532543||EUR|0|0|
Visage>Soin anti-rides de nuit|463-504| Crème de nuit à la grenade   [Weleda] Volume - 30 mL|Le soin anti-rides de nuit de Weleda.|21.6|http://www.lilibio.com/creme-anti-ride-de-nuit/463-creme-de-nuit-a-la-grenade.html|http://www.lilibio.com/img/p/463-583-large.jpg|5.9|0|1 jour|0||0.00|Weleda|3596209532703||EUR|0|0|
Parfum>Femme|299-360| Eau de toilette Verveine   [Florame] Volume - 100 mL|Les huiles essentielles se mettent au parfum.|12.9|http://www.lilibio.com/femme/299-eau-de-toilette-verveine.html|http://www.lilibio.com/img/p/299-410-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170012318||EUR|0|0|
Parfum>Femme|300-361| Eau de toilette de Lavande   [Florame] Volume - 100 mL|Les huiles essentielles se mettent au parfum.|12.9|http://www.lilibio.com/femme/300-eau-de-toilette-de-lavande.html|http://www.lilibio.com/img/p/300-407-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170010345||EUR|0|0|
Parfum>Femme|301-362| Eau de toilette jardin d'agrumes   [Florame] Volume - 100 mL|Les huiles essentielles se mettent au parfum...|12.9|http://www.lilibio.com/femme/301-eau-de-toilette-jardin-d-agrumes.html|http://www.lilibio.com/img/p/301-408-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170010376||EUR|0|0|
Parfum>Femme|538-579| Acorelle-Jardin des thés   [Acorelle] Volume - 50 mL|Ces notes caressantes se déploient autour d'un discret et magnifique patchouli.|29.9|http://www.lilibio.com/femme/538-acorelle-jardin-des-thes.html|http://www.lilibio.com/img/p/538-668-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021010||EUR|0|0|
Parfum>Femme|539-580| Amande de blé   [Acorelle] Volume - 50 mL|Plongez dans la douceur des souvenirs d’enfance avec cette senteur tendre et chaleureuse.|29.9|http://www.lilibio.com/femme/539-amande-de-ble.html|http://www.lilibio.com/img/p/539-669-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021058||EUR|0|0|
Parfum>Femme|540-581| Lotus bambou   [Acorelle] Volume - 50 mL|La pureté de la fleur de Lotus associée à la fraîcheur du Bambou pour une fragrance vivifiante aux notes lumineuses.|29.9|http://www.lilibio.com/femme/540-lotus-bambou.html|http://www.lilibio.com/img/p/540-670-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021003||EUR|0|0|
Parfum>Femme|541-582| Baies sauvages   [Acorelle] Volume - 50 mL|Après un départ frissonant  d'accords verts, la chaleur d'un coeur gourmand fleuri se mêle au  précieux santal.|29.9|http://www.lilibio.com/femme/541-baies-sauvages.html|http://www.lilibio.com/img/p/541-671-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021027||EUR|0|0|
Parfum>Femme|542-583| Orchidée blanche   [Acorelle] Volume - 50 mL|Eau de parfum anti-stress, doux, floral, délicatement fruité d'orange, de pêche et de  framboise.|29.9|http://www.lilibio.com/femme/542-orchidee-blanche.html|http://www.lilibio.com/img/p/542-672-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021034||EUR|0|0|
Parfum>Femme|543-584| Verveine agrume   [Acorelle] Volume - 50 mL|Un parfum de caractère, une touche fraiche et pétillante d'agrumes.|29.9|http://www.lilibio.com/femme/543-verveine-agrume.html|http://www.lilibio.com/img/p/543-673-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021041||EUR|0|0|
Parfum>Femme|544-585| R de rose   [Acorelle] Volume - 50 mL|Eau de parfum harmonisante,  R de Rose d'Acorelle  est un bouquet de fraicheur composé en tête de notes fleuries.|29.9|http://www.lilibio.com/femme/544-r-de-rose.html|http://www.lilibio.com/img/p/544-674-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021065||EUR|0|0|
Parfum>Femme|546-587| Vanille ambrée   [Acorelle] Volume - 50 mL|Vanille Ambrée  d'Acorelle est un parfum à la fois chaud et envoutant.|29.9|http://www.lilibio.com/femme/546-vanille-ambree.html|http://www.lilibio.com/img/p/546-676-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343021089||EUR|0|0|
Parfum>Femme|713-960| Coffret Eau de parfum Lotus bambou   [Acorelle] Volume - 50 mL|Vous apportera calme et relaxation.OFFERT: Lait corps Lotus bambou 100 mL. |29.9|http://www.lilibio.com/femme/713-coffret-eau-de-parfum-lotus-bambou.html|http://www.lilibio.com/img/p/713-858-large.jpg|5.9|0|1 jour|0||0.00|Acorelle|3700343024028||EUR|0|0|
Parfum>Femme|935-1017|Eau de toilette Agrumes irrésistibles  [Florame] Volume - 100 mL|Laissez vous emporter par son sillage frais et pétillant. Les notes de tête se jouent de bergamote, citron , mandarine et orange douce. En plein coeur on retrouve la menthe et le basilic. Et en fond du thym blanc.|19.9|http://www.lilibio.com/femme/935-eau-de-toilette-agrumes-irresistibles-florame-.html|http://www.lilibio.com/img/p/935-1205-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018587||EUR|0|0|
Parfum>Femme|936-1018|Eau de toilette Fruits exquis  [Florame] Volume - 100 mL|Laissez  vous emporter par son sillage suave et gourmand. Les notes de tête se  jouent de carotte et de rose. En plein coeur  on retrouve la badiane et le santal. Et en fond du caramel, framboise et mûre.|19.9|http://www.lilibio.com/femme/936-eau-de-toilette-fruits-exquis-florame-.html|http://www.lilibio.com/img/p/936-1206-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018594||EUR|0|0|
Parfum>Femme|937-1019|Eau de toilette Lavande envoûtante  [Florame] Volume - 100 mL|Laissez vous emporter  par son sillage frais et arssurant. La note de tête joue avec la Bergamote. En plein coeur on  retrouve le Géranium d'Afrique. Et en fond la Lavande fine. |19.9|http://www.lilibio.com/femme/937-eau-de-toilette-lavande-envoutante-florame-.html|http://www.lilibio.com/img/p/937-1207-large.jpg|5.9|0|1 jour|0||0.00|Florame|3516170018600||EUR|0|0|
